site_location_name,site_unique,visit_start_date,transect,point_number,substrate,standardised_name,dead,family,growth_form,height,genus,specific_epithet,rank,hits_unique,photo_start,photo-end
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,35,Litter,Sclerolaena divaricata,TRUE,Chenopodiaceae,Chenopod,0.2,Sclerolaena,divaricata,Species,S4-N4 35,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,36,Rock,NA,,,,,NA,NA,NA,S4-N4 36,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,37,Rock,NA,,,,,NA,NA,NA,S4-N4 37,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,38,Rock,NA,,,,,NA,NA,NA,S4-N4 38,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,39,Rock,NA,,,,,NA,NA,NA,S4-N4 39,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,40,Rock,NA,,,,,NA,NA,NA,S4-N4 40,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,41,Rock,NA,,,,,NA,NA,NA,S4-N4 41,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,42,Rock,NA,,,,,NA,NA,NA,S4-N4 42,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,43,Bare,NA,,,,,NA,NA,NA,S4-N4 43,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,44,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.03,Sclerolaena,brachyptera,Species,S4-N4 44,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,45,Rock,NA,,,,,NA,NA,NA,S4-N4 45,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,46,Bare,NA,,,,,NA,NA,NA,S4-N4 46,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,47,Rock,NA,,,,,NA,NA,NA,S4-N4 47,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,48,Rock,NA,,,,,NA,NA,NA,S4-N4 48,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,49,Litter,NA,,,,,NA,NA,NA,S4-N4 49,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,50,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.12,Sclerolaena,ventricosa,Species,S4-N4 50,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,51,Rock,NA,,,,,NA,NA,NA,S4-N4 51,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,52,Rock,NA,,,,,NA,NA,NA,S4-N4 52,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,53,Rock,NA,,,,,NA,NA,NA,S4-N4 53,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,54,Rock,NA,,,,,NA,NA,NA,S4-N4 54,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,55,Rock,NA,,,,,NA,NA,NA,S4-N4 55,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,56,Rock,NA,,,,,NA,NA,NA,S4-N4 56,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,57,Bare,NA,,,,,NA,NA,NA,S4-N4 57,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,58,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.2,Sclerolaena,ventricosa,Species,S4-N4 58,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,59,Litter,NA,,,,,NA,NA,NA,S4-N4 59,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,60,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.17,Sclerolaena,divaricata,Species,S4-N4 60,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,61,Litter,Sclerolaena divaricata,TRUE,Chenopodiaceae,Chenopod,0.11,Sclerolaena,divaricata,Species,S4-N4 61,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,62,Litter,NA,,,,,NA,NA,NA,S4-N4 62,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,63,Litter,NA,,,,,NA,NA,NA,S4-N4 63,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,64,Bare,Euphorbia stevenii,FALSE,Euphorbiaceae,Forb,0.15,Euphorbia,stevenii,Species,S4-N4 64,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,65,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.4,Sclerolaena,divaricata,Species,S4-N4 65,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,66,Litter,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.22,Sclerolaena,longicuspis,Species,S4-N4 66,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,67,Litter,NA,,,,,NA,NA,NA,S4-N4 67,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,68,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.04,Sclerolaena,divaricata,Species,S4-N4 68,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,69,Bare,NA,,,,,NA,NA,NA,S4-N4 69,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,70,Bare,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.17,Sclerolaena,divaricata,Species,S4-N4 70,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,71,Litter,NA,,,,,NA,NA,NA,S4-N4 71,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,72,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.04,Sclerolaena,brachyptera,Species,S4-N4 72,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,73,Litter,NA,,,,,NA,NA,NA,S4-N4 73,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,74,Litter,Paper Daisy C,TRUE,Asteraceae,Forb,0.07,Paper,Daisy C,Species,S4-N4 74,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,75,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.13,Sclerolaena,ventricosa,Species,S4-N4 75,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,76,Rock,NA,,,,,NA,NA,NA,S4-N4 76,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,77,Rock,NA,,,,,NA,NA,NA,S4-N4 77,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,78,Litter,Sclerolaena eriacantha,FALSE,Chenopodiaceae,Chenopod,0.13,Sclerolaena,eriacantha,Species,S4-N4 78,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,79,Bare,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.03,Sclerolaena,brachyptera,Species,S4-N4 79,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,80,Rock,NA,,,,,NA,NA,NA,S4-N4 80,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,81,Rock,Astrebla lappacea,TRUE,Poaceae,Grass,0.3,Astrebla,lappacea,Species,S4-N4 81,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,82,Rock,NA,,,,,NA,NA,NA,S4-N4 82,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,83,Litter,NA,,,,,NA,NA,NA,S4-N4 83,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,84,Bare,Sida corrugata,FALSE,Malvaceae,Forb,0.06,Sida,corrugata,Species,S4-N4 84,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,85,Litter,NA,,,,,NA,NA,NA,S4-N4 85,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,86,Rock,NA,,,,,NA,NA,NA,S4-N4 86,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,87,Litter,NA,,,,,NA,NA,NA,S4-N4 87,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,88,Rock,Dactyloctenium radulans,TRUE,Poaceae,Grass,0.05,Dactyloctenium,radulans,Species,S4-N4 88,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,89,Rock,NA,,,,,NA,NA,NA,S4-N4 89,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,90,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.07,Sclerolaena,brachyptera,Species,S4-N4 90,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,91,Litter,NA,,,,,NA,NA,NA,S4-N4 91,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,92,Rock,NA,,,,,NA,NA,NA,S4-N4 92,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,93,Litter,NA,,,,,NA,NA,NA,S4-N4 93,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,94,Litter,NA,,,,,NA,NA,NA,S4-N4 94,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,95,Rock,NA,,,,,NA,NA,NA,S4-N4 95,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,96,Rock,NA,,,,,NA,NA,NA,S4-N4 96,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,97,Rock,NA,,,,,NA,NA,NA,S4-N4 97,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,98,Rock,NA,,,,,NA,NA,NA,S4-N4 98,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,99,Rock,NA,,,,,NA,NA,NA,S4-N4 99,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S4-N4,100,Litter,NA,,,,,NA,NA,NA,S4-N4 100,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,0,Litter,NA,,,,,NA,NA,NA,S5-N5 0,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,1,Litter,NA,,,,,NA,NA,NA,S5-N5 1,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,2,Rock,NA,,,,,NA,NA,NA,S5-N5 2,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,3,Litter,NA,,,,,NA,NA,NA,S5-N5 3,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,4,Rock,Astrebla lappacea,TRUE,Poaceae,Grass,0.07,Astrebla,lappacea,Species,S5-N5 4,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,5,Bare,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.03,Sclerolaena,brachyptera,Species,S5-N5 5,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,6,Litter,NA,,,,,NA,NA,NA,S5-N5 6,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,7,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.07,Sclerolaena,brachyptera,Species,S5-N5 7,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,8,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.29,Sclerolaena,divaricata,Species,S5-N5 8,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,9,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.07,Sclerolaena,brachyptera,Species,S5-N5 9,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,10,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.09,Sclerolaena,brachyptera,Species,S5-N5 10,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,11,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.09,Sclerolaena,brachyptera,Species,S5-N5 11,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,12,Rock,NA,,,,,NA,NA,NA,S5-N5 12,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,13,Rock,NA,,,,,NA,NA,NA,S5-N5 13,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,14,Rock,NA,,,,,NA,NA,NA,S5-N5 14,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,15,Rock,NA,,,,,NA,NA,NA,S5-N5 15,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,16,Rock,NA,,,,,NA,NA,NA,S5-N5 16,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,17,Rock,NA,,,,,NA,NA,NA,S5-N5 17,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,18,Bare,NA,,,,,NA,NA,NA,S5-N5 18,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,19,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.27,Sclerolaena,divaricata,Species,S5-N5 19,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,19,Litter,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.09,Sclerolaena,longicuspis,Species,S5-N5 19,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,20,Litter,Sclerolaena divaricata,TRUE,Chenopodiaceae,Chenopod,0.09,Sclerolaena,divaricata,Species,S5-N5 20,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,20,Litter,Sida fibulifera,FALSE,Malvaceae,Forb,0.03,Sida,fibulifera,Species,S5-N5 20,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,21,Rock,NA,,,,,NA,NA,NA,S5-N5 21,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,22,Rock,NA,,,,,NA,NA,NA,S5-N5 22,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,23,Rock,NA,,,,,NA,NA,NA,S5-N5 23,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,24,Rock,NA,,,,,NA,NA,NA,S5-N5 24,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,25,Rock,NA,,,,,NA,NA,NA,S5-N5 25,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,26,Rock,NA,,,,,NA,NA,NA,S5-N5 26,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,27,Bare,NA,,,,,NA,NA,NA,S5-N5 27,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,28,Rock,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.14,Sclerolaena,divaricata,Species,S5-N5 28,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,29,Litter,Sclerolaena divaricata,TRUE,Chenopodiaceae,Chenopod,0.2,Sclerolaena,divaricata,Species,S5-N5 29,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,30,Litter,NA,,,,,NA,NA,NA,S5-N5 30,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,31,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.3,Sclerolaena,divaricata,Species,S5-N5 31,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,32,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.23,Sclerolaena,divaricata,Species,S5-N5 32,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,33,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.22,Sclerolaena,divaricata,Species,S5-N5 33,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,34,Litter,NA,,,,,NA,NA,NA,S5-N5 34,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,35,Litter,Sclerolaena divaricata,TRUE,Chenopodiaceae,Chenopod,0.27,Sclerolaena,divaricata,Species,S5-N5 35,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,36,Rock,Sida trichopoda,FALSE,Malvaceae,Forb,0.22,Sida,trichopoda,Species,S5-N5 36,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,37,Litter,NA,,,,,NA,NA,NA,S5-N5 37,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,38,Litter,NA,,,,,NA,NA,NA,S5-N5 38,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,39,Bare,NA,,,,,NA,NA,NA,S5-N5 39,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,40,Litter,Sida trichopoda,FALSE,Malvaceae,Forb,0.24,Sida,trichopoda,Species,S5-N5 40,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,41,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.15,Sclerolaena,divaricata,Species,S5-N5 41,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,42,Bare,NA,,,,,NA,NA,NA,S5-N5 42,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,43,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.21,Sclerolaena,divaricata,Species,S5-N5 43,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,44,Litter,Sporobolus actinocladus,FALSE,Poaceae,Grass,0.22,Sporobolus,actinocladus,Species,S5-N5 44,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,45,Bare,NA,,,,,NA,NA,NA,S5-N5 45,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,46,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.2,Sclerolaena,divaricata,Species,S5-N5 46,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,47,Bare,Sporobolus actinocladus,FALSE,Poaceae,Grass,0.14,Sporobolus,actinocladus,Species,S5-N5 47,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,48,Rock,NA,,,,,NA,NA,NA,S5-N5 48,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,49,Litter,Sida trichopoda,FALSE,Malvaceae,Forb,0.06,Sida,trichopoda,Species,S5-N5 49,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,50,Litter,Sporobolus actinocladus,FALSE,Poaceae,Grass,0.18,Sporobolus,actinocladus,Species,S5-N5 50,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,51,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.27,Sclerolaena,ventricosa,Species,S5-N5 51,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,52,Rock,Sporobolus actinocladus,FALSE,Poaceae,Grass,0.37,Sporobolus,actinocladus,Species,S5-N5 52,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,53,Rock,Sporobolus actinocladus,FALSE,Poaceae,Grass,0.27,Sporobolus,actinocladus,Species,S5-N5 53,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,54,Rock,NA,,,,,NA,NA,NA,S5-N5 54,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,55,Rock,NA,,,,,NA,NA,NA,S5-N5 55,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,56,Rock,NA,,,,,NA,NA,NA,S5-N5 56,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,57,Rock,NA,,,,,NA,NA,NA,S5-N5 57,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,58,Rock,NA,,,,,NA,NA,NA,S5-N5 58,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,59,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.06,Sclerolaena,brachyptera,Species,S5-N5 59,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,60,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.02,Sclerolaena,brachyptera,Species,S5-N5 60,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,61,Litter,Trianthema non-recurved,FALSE,Aizoaceae,Forb,0.04,Trianthema,non-recurved,Species,S5-N5 61,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,62,Bare,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.07,Sclerolaena,brachyptera,Species,S5-N5 62,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,63,Litter,Sida tussock,FALSE,Malvaceae,Forb,0.27,Sida,tussock,Species,S5-N5 63,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,64,Bare,Sida tussock,FALSE,Malvaceae,Forb,0.08,Sida,tussock,Species,S5-N5 64,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,65,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.15,Sclerolaena,ventricosa,Species,S5-N5 65,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,65,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,,Sclerolaena,brachyptera,Species,S5-N5 65,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,66,Litter,NA,,,,,NA,NA,NA,S5-N5 66,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,67,Litter,Sida trichopoda,FALSE,Malvaceae,Forb,0.13,Sida,trichopoda,Species,S5-N5 67,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,68,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.06,Sclerolaena,brachyptera,Species,S5-N5 68,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,69,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.09,Sclerolaena,ventricosa,Species,S5-N5 69,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,70,Bare,NA,,,,,NA,NA,NA,S5-N5 70,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,71,Bare,NA,,,,,NA,NA,NA,S5-N5 71,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,72,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.03,Sclerolaena,brachyptera,Species,S5-N5 72,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,73,Rock,NA,,,,,NA,NA,NA,S5-N5 73,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,74,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.18,Sclerolaena,divaricata,Species,S5-N5 74,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,75,Bare,Enneapogon,TRUE,Poaceae,Grass,0.06,Enneapogon,NA,Genus,S5-N5 75,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,76,Rock,NA,,,,,NA,NA,NA,S5-N5 76,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,77,Rock,NA,,,,,NA,NA,NA,S5-N5 77,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,78,Litter,Abutilon malvifolium,FALSE,Malvaceae,Forb,0.05,Abutilon,malvifolium,Species,S5-N5 78,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,79,Rock,NA,,,,,NA,NA,NA,S5-N5 79,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,80,Litter,NA,,,,,NA,NA,NA,S5-N5 80,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,81,Rock,NA,,,,,NA,NA,NA,S5-N5 81,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,82,Rock,NA,,,,,NA,NA,NA,S5-N5 82,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,83,Rock,NA,,,,,NA,NA,NA,S5-N5 83,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,84,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.05,Sclerolaena,brachyptera,Species,S5-N5 84,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,85,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.07,Sclerolaena,ventricosa,Species,S5-N5 85,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,86,Litter,NA,,,,,NA,NA,NA,S5-N5 86,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,87,Bare,NA,,,,,NA,NA,NA,S5-N5 87,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,88,Litter,NA,,,,,NA,NA,NA,S5-N5 88,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,89,Litter,NA,,,,,NA,NA,NA,S5-N5 89,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,90,Bare,NA,,,,,NA,NA,NA,S5-N5 90,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,91,Rock,NA,,,,,NA,NA,NA,S5-N5 91,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,92,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.04,Sclerolaena,brachyptera,Species,S5-N5 92,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,93,Rock,NA,,,,,NA,NA,NA,S5-N5 93,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,94,Litter,NA,,,,,NA,NA,NA,S5-N5 94,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,S5-N5,95,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.07,Sclerolaena,brachyptera,Species,S5-N5 95,,
